1.57712; -1.60629; -1.56827; 0.099721; 0.00218232; 0.104308
1.57797; -1.60795; -1.56916; 0.0996343; 0.0021568; 0.104387
1.57664; -1.60473; -1.56781; 0.0997641; 0.0021894; 0.104256
1.57795; -1.60933; -1.56891; 0.0992498; 0.00222259; 0.104741
1.57758; -1.60515; -1.56953; 0.0997354; 0.00212868; 0.104282
1.57756; -1.60674; -1.56939; 0.0997784; 0.00208145; 0.104246
1.57806; -1.60618; -1.57037; 0.099785; 0.00207828; 0.104257
1.57847; -1.60405; -1.57142; 0.0995288; 0.00209068; 0.104429
1.57781; -1.60683; -1.56949; 0.0996064; 0.00213067; 0.104387
1.57826; -1.60514; -1.57098; 0.0996562; 0.0020695; 0.10433
1.57763; -1.60517; -1.56971; 0.0997289; 0.00210853; 0.104264
1.57807; -1.60532; -1.57039; 0.0997143; 0.00209028; 0.10428
1.5823; -1.61226; -1.57047; 0.0999093; 0.00212189; 0.104114
1.58329; -1.61368; -1.57203; 0.0999154; 0.00205094; 0.104126
1.58205; -1.61403; -1.56956; 0.099817; 0.00216345; 0.104216
1.58203; -1.61149; -1.57016; 0.100106; 0.0021068; 0.103932
1.58288; -1.61315; -1.57104; 0.10002; 0.00208196; 0.104012
1.58156; -1.60992; -1.56971; 0.100149; 0.00211351; 0.103879
1.58285; -1.61453; -1.57078; 0.0996361; 0.00214764; 0.104366
1.58248; -1.61035; -1.57142; 0.10012; 0.00205383; 0.103905
1.58246; -1.61194; -1.57128; 0.100164; 0.00200654; 0.10387
1.58296; -1.61138; -1.57226; 0.10017; 0.00200394; 0.103881
1.58337; -1.60926; -1.57332; 0.0999132; 0.00201691; 0.104052
1.58272; -1.61203; -1.57138; 0.0999917; 0.00205589; 0.104011
1.58316; -1.61035; -1.57288; 0.100041; 0.00199547; 0.103953
1.58253; -1.61037; -1.57161; 0.100114; 0.00203377; 0.103887
1.58297; -1.61052; -1.57228; 0.100099; 0.00201594; 0.103903
1.57862; -1.6113; -1.5689; 0.0992518; 0.00226259; 0.104788
1.57961; -1.61272; -1.57047; 0.0992568; 0.00218988; 0.1048
1.57837; -1.61309; -1.56799; 0.0991584; 0.00230495; 0.104889
1.57835; -1.61054; -1.56859; 0.0994492; 0.0022479; 0.104606
1.5792; -1.61219; -1.56947; 0.099362; 0.00222187; 0.104685
1.57788; -1.60897; -1.56813; 0.0994928; 0.00225525; 0.104554
1.57917; -1.61358; -1.56922; 0.098977; 0.00228774; 0.105038
1.57881; -1.60939; -1.56984; 0.0994639; 0.00219376; 0.10458
1.57878; -1.61098; -1.56971; 0.0995064; 0.00214657; 0.104544
1.57929; -1.61042; -1.57069; 0.0995132; 0.00214296; 0.104556
1.57969; -1.6083; -1.57174; 0.0992576; 0.00215493; 0.104729
1.57904; -1.61107; -1.5698; 0.0993344; 0.00219569; 0.104685
1.57948; -1.60939; -1.5713; 0.0993846; 0.00213394; 0.104629
1.57886; -1.60941; -1.57003; 0.0994574; 0.00217353; 0.104563
1.5793; -1.60956; -1.5707; 0.0994428; 0.00215495; 0.104579
1.58205; -1.61333; -1.57025; 0.0994415; 0.00221753; 0.104578
1.58304; -1.61476; -1.57181; 0.0994468; 0.00214535; 0.104589
1.5818; -1.61511; -1.56933; 0.0993484; 0.00225964; 0.104679
1.58179; -1.61257; -1.56994; 0.0996387; 0.00220271; 0.104396
1.58263; -1.61423; -1.57081; 0.0995519; 0.00217704; 0.104475
1.58131; -1.611; -1.56949; 0.099682; 0.00220988; 0.104344
1.58261; -1.61561; -1.57056; 0.0991672; 0.00224286; 0.104828
1.58224; -1.61143; -1.5712; 0.0996532; 0.00214893; 0.10437
1.58221; -1.61302; -1.57106; 0.099696; 0.00210171; 0.104333
1.58272; -1.61246; -1.57203; 0.0997027; 0.00209841; 0.104345
1.58312; -1.61034; -1.5731; 0.0994467; 0.00211069; 0.104517
1.58247; -1.61311; -1.57115; 0.099524; 0.0021509; 0.104475
1.58291; -1.61143; -1.57265; 0.0995739; 0.00208956; 0.104418
1.58229; -1.61145; -1.57138; 0.0996467; 0.00212876; 0.104352
1.58273; -1.6116; -1.57206; 0.0996321; 0.0021104; 0.104368
1.57839; -1.60912; -1.56898; 0.0995895; 0.00218904; 0.104436
1.57939; -1.61054; -1.57054; 0.099595; 0.00211724; 0.104448
1.57814; -1.6109; -1.56807; 0.0994967; 0.00223098; 0.104537
1.57813; -1.60835; -1.56867; 0.0997866; 0.00217413; 0.104254
1.57897; -1.61001; -1.56955; 0.0997; 0.00214872; 0.104333
1.57765; -1.60679; -1.56821; 0.0998296; 0.00218116; 0.104201
1.57895; -1.6114; -1.5693; 0.0993155; 0.00221449; 0.104687
1.57858; -1.60721; -1.56992; 0.0998009; 0.0021206; 0.104227
1.57856; -1.6088; -1.56979; 0.099844; 0.00207336; 0.104191
1.57906; -1.60824; -1.57076; 0.0998506; 0.00207027; 0.104203
1.57947; -1.60612; -1.57182; 0.0995943; 0.00208277; 0.104375
1.57881; -1.60889; -1.56988; 0.099672; 0.0021226; 0.104333
1.57926; -1.6072; -1.57137; 0.0997217; 0.00206154; 0.104276
1.57863; -1.60723; -1.57011; 0.0997945; 0.00210046; 0.10421
1.57907; -1.60738; -1.57078; 0.0997799; 0.00208227; 0.104226
1.57724; -1.60926; -1.56829; 0.0993138; 0.0022527; 0.104725
1.57824; -1.61067; -1.56985; 0.0993189; 0.00218015; 0.104737
1.57699; -1.61104; -1.56738; 0.0992205; 0.00229498; 0.104827
1.57698; -1.60849; -1.56797; 0.0995112; 0.00223797; 0.104543
1.57783; -1.61015; -1.56886; 0.0994241; 0.00221205; 0.104623
1.5765; -1.60693; -1.56751; 0.0995547; 0.00224526; 0.104492
1.5778; -1.61153; -1.56861; 0.0990392; 0.0022779; 0.104976
1.57744; -1.60735; -1.56923; 0.0995258; 0.00218394; 0.104518
1.57741; -1.60894; -1.56909; 0.0995684; 0.00213674; 0.104481
1.57792; -1.60838; -1.57007; 0.0995751; 0.00213322; 0.104493
1.57832; -1.60625; -1.57112; 0.0993194; 0.00214529; 0.104666
1.57767; -1.60903; -1.56919; 0.0993964; 0.00218588; 0.104622
1.57811; -1.60734; -1.57068; 0.0994465; 0.00212425; 0.104566
1.57749; -1.60737; -1.56941; 0.0995193; 0.00216373; 0.1045
1.57793; -1.60752; -1.57008; 0.0995047; 0.00214521; 0.104516
1.58123; -1.60364; -1.57088; 0.0992614; 0.00225514; 0.104768
1.58224; -1.60506; -1.57244; 0.0992665; 0.00218247; 0.104779
1.58097; -1.60542; -1.56997; 0.099168; 0.00229747; 0.104869
1.58096; -1.60287; -1.57057; 0.0994588; 0.00224043; 0.104586
1.58182; -1.60453; -1.57145; 0.0993716; 0.00221443; 0.104665
1.58048; -1.6013; -1.57012; 0.0995024; 0.00224777; 0.104534
1.58179; -1.60591; -1.57119; 0.0989867; 0.0022803; 0.105018
1.58143; -1.60173; -1.57183; 0.0994735; 0.00218632; 0.10456
1.5814; -1.60332; -1.57169; 0.099516; 0.00213913; 0.104524
1.58191; -1.60276; -1.57267; 0.0995228; 0.00213554; 0.104535
1.58232; -1.60064; -1.57373; 0.0992672; 0.00214755; 0.104708
1.58166; -1.60341; -1.57178; 0.099344; 0.00218826; 0.104665
1.58211; -1.60173; -1.57328; 0.0993942; 0.00212654; 0.104609
1.58148; -1.60175; -1.57201; 0.099467; 0.0021661; 0.104542
1.58192; -1.6019; -1.57269; 0.0994524; 0.00214754; 0.104559
1.58057; -1.60983; -1.56991; 0.0996836; 0.00217437; 0.104357
1.58157; -1.61125; -1.57147; 0.0996892; 0.00210279; 0.104369
1.58032; -1.61162; -1.569; 0.0995909; 0.00221621; 0.104459
1.5803; -1.60907; -1.5696; 0.0998806; 0.00215942; 0.104175
1.58115; -1.61072; -1.57048; 0.0997942; 0.00213416; 0.104254
1.57983; -1.6075; -1.56914; 0.0999235; 0.00216636; 0.104122
1.58112; -1.61211; -1.57022; 0.0994098; 0.00219991; 0.104608
1.58076; -1.60793; -1.57085; 0.0998949; 0.00210603; 0.104149
1.58073; -1.60951; -1.57071; 0.099938; 0.00205877; 0.104113
1.58124; -1.60896; -1.57169; 0.0999446; 0.00205582; 0.104124
1.58164; -1.60684; -1.57275; 0.0996881; 0.00206843; 0.104296
1.58099; -1.60961; -1.57081; 0.0997661; 0.00210805; 0.104254
1.58143; -1.60792; -1.5723; 0.0998156; 0.00204715; 0.104197
1.58081; -1.60795; -1.57104; 0.0998884; 0.00208591; 0.104131
1.58125; -1.6081; -1.57171; 0.0998738; 0.00206782; 0.104147
1.58193; -1.60789; -1.57095; 0.0995772; 0.00220143; 0.104485
1.58293; -1.60932; -1.57251; 0.0995827; 0.00212954; 0.104497
1.58168; -1.60967; -1.57003; 0.0994843; 0.00224342; 0.104586
1.58167; -1.60713; -1.57064; 0.0997744; 0.00218655; 0.104303
1.58252; -1.60879; -1.57152; 0.0996877; 0.00216108; 0.104382
1.58119; -1.60556; -1.57019; 0.0998174; 0.0021936; 0.10425
1.58249; -1.61017; -1.57126; 0.0993032; 0.00222686; 0.104736
1.58212; -1.60599; -1.5719; 0.0997888; 0.00213295; 0.104277
1.5821; -1.60758; -1.57176; 0.0998317; 0.00208571; 0.10424
1.58261; -1.60702; -1.57274; 0.0998384; 0.00208257; 0.104252
1.58301; -1.6049; -1.5738; 0.0995821; 0.00209501; 0.104424
1.58236; -1.60767; -1.57185; 0.0996597; 0.00213495; 0.104382
1.5828; -1.60599; -1.57335; 0.0997095; 0.00207381; 0.104325
1.58217; -1.60601; -1.57208; 0.0997823; 0.0021128; 0.104259
1.58262; -1.60616; -1.57276; 0.0997677; 0.00209457; 0.104275
1.58185; -1.60884; -1.57047; 0.099512; 0.00220412; 0.104539
1.58285; -1.61026; -1.57203; 0.0995174; 0.00213208; 0.104551
1.5816; -1.61061; -1.56956; 0.099419; 0.00224618; 0.104641
1.58159; -1.60807; -1.57016; 0.0997092; 0.00218927; 0.104357
1.58244; -1.60973; -1.57104; 0.0996225; 0.0021637; 0.104437
1.58111; -1.6065; -1.56971; 0.0997524; 0.00219638; 0.104305
1.58241; -1.61111; -1.57078; 0.0992379; 0.0022295; 0.10479
1.58204; -1.60693; -1.57142; 0.0997237; 0.00213557; 0.104331
1.58202; -1.60852; -1.57128; 0.0997665; 0.00208835; 0.104295
1.58253; -1.60796; -1.57226; 0.0997732; 0.00208512; 0.104306
1.58293; -1.60584; -1.57332; 0.0995171; 0.00209747; 0.104479
1.58228; -1.60861; -1.57137; 0.0995946; 0.00213756; 0.104436
1.58272; -1.60693; -1.57287; 0.0996444; 0.00207631; 0.10438
1.58209; -1.60695; -1.5716; 0.0997172; 0.00211541; 0.104313
1.58254; -1.6071; -1.57228; 0.0997026; 0.00209712; 0.104329
1.5827; -1.61212; -1.57037; 0.0996498; 0.0021734; 0.104403
1.5837; -1.61354; -1.57193; 0.0996554; 0.00210171; 0.104415
1.58245; -1.6139; -1.56945; 0.099557; 0.00221529; 0.104505
1.58244; -1.61135; -1.57006; 0.0998469; 0.00215847; 0.104221
1.58329; -1.61301; -1.57093; 0.0997604; 0.00213314; 0.104301
1.58196; -1.60978; -1.56961; 0.0998898; 0.00216545; 0.104169
1.58326; -1.6144; -1.57067; 0.0993759; 0.0021989; 0.104654
1.58289; -1.61022; -1.57132; 0.0998612; 0.00210501; 0.104195
1.58287; -1.6118; -1.57117; 0.0999043; 0.00205776; 0.104159
1.58337; -1.61125; -1.57215; 0.0999109; 0.00205474; 0.10417
1.58377; -1.60913; -1.57322; 0.0996545; 0.00206729; 0.104342
1.58312; -1.6119; -1.57127; 0.0997323; 0.00210702; 0.1043
1.58356; -1.61022; -1.57277; 0.0997819; 0.00204604; 0.104243
1.58294; -1.61024; -1.5715; 0.0998547; 0.00208488; 0.104177
1.58338; -1.61039; -1.57218; 0.0998401; 0.00206674; 0.104193
1.57965; -1.61119; -1.56914; 0.0996466; 0.00217926; 0.10442
1.58065; -1.61261; -1.57071; 0.0996522; 0.00210754; 0.104432
1.5794; -1.61297; -1.56823; 0.0995539; 0.00222117; 0.104522
1.57939; -1.61042; -1.56883; 0.0998438; 0.00216433; 0.104238
1.58024; -1.61208; -1.56971; 0.0997572; 0.00213899; 0.104318
1.57891; -1.60885; -1.56838; 0.0998867; 0.00217132; 0.104186
1.58021; -1.61346; -1.56946; 0.0993728; 0.00220475; 0.104671
1.57984; -1.60928; -1.57009; 0.0998581; 0.00211085; 0.104212
1.57982; -1.61087; -1.56995; 0.0999011; 0.0020636; 0.104176
1.58032; -1.61031; -1.57093; 0.0999078; 0.00206056; 0.104187
1.58072; -1.60819; -1.57198; 0.0996514; 0.0020731; 0.104359
1.58007; -1.61096; -1.57004; 0.0997292; 0.00211286; 0.104317
1.58052; -1.60928; -1.57154; 0.0997788; 0.00205186; 0.10426
1.57989; -1.6093; -1.57027; 0.0998516; 0.00209072; 0.104194
1.58033; -1.60945; -1.57095; 0.099837; 0.00207257; 0.10421
1.57951; -1.59235; -1.57786; 0.10136; 0.00153795; 0.102683
1.57945; -1.59686; -1.57714; 0.101193; 0.00153894; 0.102896
1.57903; -1.59598; -1.57636; 0.101108; 0.00160267; 0.102951
1.57836; -1.59548; -1.57521; 0.101066; 0.00167977; 0.102996
1.57954; -1.5952; -1.57763; 0.101145; 0.00154316; 0.102906
1.57923; -1.5933; -1.57726; 0.101095; 0.00159138; 0.102928
1.57974; -1.5983; -1.57746; 0.100732; 0.00159091; 0.103298
1.5796; -1.5969; -1.5774; 0.100858; 0.00158901; 0.103185
1.57891; -1.59564; -1.57632; 0.101197; 0.00159659; 0.102867
1.57875; -1.59213; -1.57708; 0.101359; 0.00154087; 0.102665
1.57819; -1.59645; -1.57511; 0.101066; 0.00164929; 0.102987
1.57964; -1.59534; -1.57802; 0.100954; 0.00155135; 0.103085
1.5804; -1.5958; -1.57919; 0.101147; 0.00147114; 0.102911
1.57569; -1.58921; -1.57647; 0.101295; 0.00155863; 0.102704
1.57563; -1.59373; -1.57576; 0.101128; 0.00155964; 0.102917
1.57521; -1.59285; -1.57498; 0.101044; 0.00162342; 0.102973
1.57454; -1.59235; -1.57383; 0.101001; 0.00170058; 0.103017
1.57572; -1.59206; -1.57626; 0.10108; 0.00156384; 0.102928
1.57542; -1.59016; -1.57587; 0.10103; 0.00161209; 0.10295
1.57592; -1.59517; -1.57609; 0.100667; 0.00161158; 0.103319
1.57578; -1.59376; -1.57603; 0.100793; 0.00160969; 0.103206
1.57509; -1.59251; -1.57495; 0.101132; 0.00161734; 0.102888
1.57494; -1.589; -1.57569; 0.101294; 0.00156161; 0.102686
1.57437; -1.59332; -1.57374; 0.101001; 0.00167012; 0.103008
1.57583; -1.5922; -1.57664; 0.100889; 0.00157201; 0.103107
1.5766; -1.59266; -1.57781; 0.101082; 0.00149173; 0.102932
1.57602; -1.5892; -1.57665; 0.101335; 0.00155149; 0.102666
1.57596; -1.59371; -1.57594; 0.101169; 0.00155246; 0.102879
1.57553; -1.59284; -1.57516; 0.101084; 0.00161619; 0.102935
1.57487; -1.59233; -1.57401; 0.101041; 0.00169329; 0.102979
1.57605; -1.59205; -1.57643; 0.10112; 0.00155669; 0.10289
1.57574; -1.59015; -1.57605; 0.10107; 0.00160491; 0.102912
1.57625; -1.59515; -1.57626; 0.100708; 0.00160443; 0.103281
1.57611; -1.59375; -1.57621; 0.100833; 0.00160253; 0.103168
1.57541; -1.5925; -1.57512; 0.101172; 0.00161011; 0.10285
1.57526; -1.58898; -1.57587; 0.101334; 0.0015544; 0.102648
1.5747; -1.59331; -1.57391; 0.101041; 0.00166281; 0.102971
1.57615; -1.59219; -1.57681; 0.100929; 0.00156488; 0.103069
1.57692; -1.59265; -1.57799; 0.101122; 0.00148467; 0.102894
1.57562; -1.59085; -1.57614; 0.101218; 0.00157542; 0.102806
1.57556; -1.59536; -1.57543; 0.101051; 0.0015765; 0.103018
1.57514; -1.59449; -1.57465; 0.100966; 0.0016404; 0.103074
1.57448; -1.59399; -1.5735; 0.100924; 0.00171773; 0.103118
1.57565; -1.5937; -1.57592; 0.101003; 0.00158065; 0.103029
1.57534; -1.5918; -1.57554; 0.100953; 0.00162897; 0.103051
1.57585; -1.5968; -1.57576; 0.10059; 0.00162839; 0.10342
1.57571; -1.5954; -1.5757; 0.100715; 0.00162651; 0.103307
1.57502; -1.59415; -1.57461; 0.101055; 0.00163433; 0.102989
1.57486; -1.59063; -1.57536; 0.101217; 0.00157854; 0.102788
1.5743; -1.59496; -1.57341; 0.100923; 0.00168729; 0.103109
1.57576; -1.59384; -1.5763; 0.100811; 0.00158877; 0.103208
1.57652; -1.5943; -1.57748; 0.101004; 0.00150831; 0.103033
1.57333; -1.58923; -1.5749; 0.101514; 0.00150827; 0.102486
1.57327; -1.59374; -1.5742; 0.101348; 0.00150911; 0.1027
1.57285; -1.59287; -1.57342; 0.101263; 0.00157262; 0.102755
1.57218; -1.59237; -1.57227; 0.10122; 0.00164938; 0.1028
1.57336; -1.59208; -1.57469; 0.101299; 0.00151344; 0.10271
1.57305; -1.59018; -1.5743; 0.101249; 0.00156154; 0.102732
1.57356; -1.59518; -1.57453; 0.100887; 0.00156119; 0.103102
1.57342; -1.59378; -1.57447; 0.101012; 0.00155925; 0.102989
1.57273; -1.59253; -1.57338; 0.101351; 0.00156651; 0.10267
1.57257; -1.58902; -1.57412; 0.101512; 0.00151091; 0.102468
1.57201; -1.59335; -1.57218; 0.10122; 0.00161886; 0.102791
1.57347; -1.59222; -1.57507; 0.101108; 0.00152172; 0.102889
1.57423; -1.59267; -1.57625; 0.101301; 0.00144186; 0.102715
1.57793; -1.59189; -1.57707; 0.101304; 0.00154855; 0.102711
1.57787; -1.59641; -1.57635; 0.101137; 0.00154956; 0.102924
1.57744; -1.59553; -1.57557; 0.101053; 0.00161334; 0.102979
1.57678; -1.59503; -1.57442; 0.10101; 0.00169051; 0.103024
1.57796; -1.59474; -1.57684; 0.101089; 0.00155377; 0.102935
1.57765; -1.59284; -1.57646; 0.101039; 0.00160202; 0.102956
1.57816; -1.59785; -1.57667; 0.100676; 0.0016015; 0.103326
1.57802; -1.59644; -1.57661; 0.100802; 0.00159961; 0.103213
1.57733; -1.59519; -1.57553; 0.101141; 0.00160727; 0.102895
1.57717; -1.59168; -1.57628; 0.101303; 0.00155153; 0.102693
1.57661; -1.596; -1.57432; 0.10101; 0.00166004; 0.103015
1.57806; -1.59488; -1.57722; 0.100898; 0.00156193; 0.103114
1.57883; -1.59534; -1.5784; 0.101091; 0.00148165; 0.102939
1.57524; -1.59411; -1.57576; 0.101245; 0.00155041; 0.102797
1.57518; -1.59863; -1.57505; 0.101077; 0.00155149; 0.10301
1.57476; -1.59776; -1.57427; 0.100993; 0.00161536; 0.103065
1.5741; -1.59726; -1.57312; 0.10095; 0.00169267; 0.10311
1.57527; -1.59697; -1.57554; 0.101029; 0.00155564; 0.10302
1.57496; -1.59507; -1.57516; 0.100979; 0.00160394; 0.103042
1.57547; -1.60007; -1.57538; 0.100616; 0.00160338; 0.103411
1.57533; -1.59867; -1.57532; 0.100742; 0.0016015; 0.103298
1.57464; -1.59742; -1.57423; 0.101081; 0.00160929; 0.10298
1.57448; -1.5939; -1.57498; 0.101243; 0.0015535; 0.102779
1.57393; -1.59823; -1.57303; 0.10095; 0.00166222; 0.103101
1.57537; -1.5971; -1.57593; 0.100838; 0.00156377; 0.103199
1.57613; -1.59756; -1.5771; 0.101031; 0.00148333; 0.103025
1.57685; -1.59595; -1.57611; 0.101439; 0.00152803; 0.102583
1.57679; -1.60047; -1.57539; 0.101273; 0.00152895; 0.102797
1.57637; -1.5996; -1.57461; 0.101188; 0.00159257; 0.102852
1.57571; -1.59909; -1.57346; 0.101145; 0.00166949; 0.102897
1.57688; -1.5988; -1.57589; 0.101224; 0.00153322; 0.102807
1.57657; -1.59691; -1.57551; 0.101174; 0.00158138; 0.102829
1.57708; -1.60191; -1.57572; 0.100812; 0.00158097; 0.103199
1.57694; -1.60051; -1.57566; 0.100937; 0.00157905; 0.103086
1.57625; -1.59925; -1.57457; 0.101276; 0.00158647; 0.102767
1.57609; -1.59574; -1.57532; 0.101437; 0.00153081; 0.102565
1.57554; -1.60006; -1.57337; 0.101145; 0.00163899; 0.102888
1.57698; -1.59894; -1.57627; 0.101033; 0.00154145; 0.102986
1.57774; -1.5994; -1.57744; 0.101226; 0.00146142; 0.102812
1.57789; -1.59241; -1.57712; 0.101263; 0.00155188; 0.102768
1.57783; -1.59692; -1.5764; 0.101096; 0.00155294; 0.102981
1.57741; -1.59605; -1.57562; 0.101011; 0.00161678; 0.103036
1.57675; -1.59554; -1.57447; 0.100969; 0.00169404; 0.103081
1.57792; -1.59526; -1.5769; 0.101048; 0.00155711; 0.102991
1.57761; -1.59336; -1.57652; 0.100998; 0.00160539; 0.103013
1.57812; -1.59836; -1.57673; 0.100635; 0.00160485; 0.103383
1.57798; -1.59696; -1.57667; 0.10076; 0.00160297; 0.103269
1.57729; -1.5957; -1.57559; 0.101099; 0.00161071; 0.102951
1.57713; -1.59219; -1.57634; 0.101261; 0.00155494; 0.10275
1.57657; -1.59651; -1.57438; 0.100968; 0.00166359; 0.103072
1.57802; -1.5954; -1.57728; 0.100856; 0.00156525; 0.10317
1.57879; -1.59586; -1.57845; 0.101049; 0.00148486; 0.102996
1.57674; -1.59421; -1.57626; 0.101191; 0.00156654; 0.102857
1.57668; -1.59872; -1.57554; 0.101024; 0.00156766; 0.103069
1.57626; -1.59785; -1.57477; 0.100939; 0.0016316; 0.103125
1.5756; -1.59734; -1.57361; 0.100897; 0.00170902; 0.103169
1.57677; -1.59706; -1.57604; 0.100976; 0.00157178; 0.10308
1.57647; -1.59516; -1.57566; 0.100926; 0.00162012; 0.103102
1.57697; -1.60016; -1.57587; 0.100562; 0.00161952; 0.103471
1.57683; -1.59876; -1.57581; 0.100688; 0.00161765; 0.103358
1.57614; -1.59751; -1.57473; 0.101028; 0.00162555; 0.10304
1.57599; -1.59399; -1.57548; 0.10119; 0.00156972; 0.102839
1.57543; -1.59832; -1.57352; 0.100896; 0.00167858; 0.103161
1.57687; -1.5972; -1.57642; 0.100784; 0.00157988; 0.103259
1.57764; -1.59766; -1.5776; 0.100977; 0.00149933; 0.103084
1.57631; -1.59202; -1.57641; 0.101396; 0.00154588; 0.102632
1.57625; -1.59653; -1.5757; 0.101229; 0.00154683; 0.102846
1.57582; -1.59566; -1.57492; 0.101144; 0.00161051; 0.102901
1.57516; -1.59516; -1.57377; 0.101102; 0.00168752; 0.102945
1.57633; -1.59487; -1.57619; 0.101181; 0.00155108; 0.102856
1.57603; -1.59297; -1.57581; 0.10113; 0.00159927; 0.102878
1.57653; -1.59797; -1.57602; 0.100768; 0.00159882; 0.103248
1.57639; -1.59657; -1.57597; 0.100893; 0.00159692; 0.103134
1.5757; -1.59532; -1.57488; 0.101233; 0.00160442; 0.102816
1.57555; -1.5918; -1.57563; 0.101394; 0.00154873; 0.102614
1.57499; -1.59613; -1.57368; 0.101101; 0.00165703; 0.102937
1.57644; -1.59501; -1.57657; 0.100989; 0.00155929; 0.103035
1.5772; -1.59547; -1.57775; 0.101182; 0.00147917; 0.10286
1.57759; -1.59655; -1.57666; 0.101263; 0.00156365; 0.102785
1.57753; -1.60106; -1.57594; 0.101096; 0.00156472; 0.102997
1.57711; -1.60019; -1.57517; 0.101011; 0.00162857; 0.103053
1.57646; -1.59968; -1.57401; 0.100969; 0.00170585; 0.103097
1.57762; -1.5994; -1.57644; 0.101048; 0.00156888; 0.103008
1.57731; -1.5975; -1.57606; 0.100998; 0.00161717; 0.10303
1.57782; -1.6025; -1.57627; 0.100635; 0.00161662; 0.103399
1.57768; -1.6011; -1.57621; 0.10076; 0.00161474; 0.103286
1.57699; -1.59985; -1.57513; 0.1011; 0.0016225; 0.102968
1.57684; -1.59633; -1.57588; 0.101262; 0.00156672; 0.102766
1.57628; -1.60066; -1.57392; 0.100968; 0.0016754; 0.103088
1.57772; -1.59954; -1.57682; 0.100856; 0.00157701; 0.103187
1.57848; -1.6; -1.578; 0.101049; 0.00149661; 0.103012
1.57935; -1.5948; -1.5776; 0.101428; 0.00152501; 0.102616
1.57929; -1.59932; -1.57687; 0.101261; 0.00152595; 0.102829
